Date,2330,2317,2412,1301,1303,1326,2454,2308,2882,2881,MA20_2330,MA20_2317,MA20_2412,MA20_1301,MA20_1303,MA20_1326,MA20_2454,MA20_2308,MA20_2882,MA20_2881,new_2330,new_2317,new_2412,new_1301,new_1303,new_1326,new_2454,new_2308,new_2882,new_2881
2012-04-10,82.0,110.0,90.5,85.5,61.6,85.0,275.5,83.9,31.5,32.15,85.02500000000008,102.235,90.22000000000021,83.73500000000003,60.42500000000001,83.95500000000007,267.7,89.47499999999998,31.202500000000075,31.1775,,V,V,V,V,V,V,,V,V
2012-04-11,82.4,113.5,90.4,85.0,60.7,84.5,277.0,83.7,31.15,32.0,85.15500000000007,101.1,90.20500000000021,83.43000000000005,60.30500000000002,83.76500000000007,267.175,89.95499999999996,31.147500000000086,31.065,,V,V,V,V,V,V,,V,V
2012-04-12,82.6,114.0,90.4,85.5,60.4,83.5,278.0,84.3,31.35,32.15,85.30000000000007,99.81000000000002,90.15500000000021,83.15500000000003,60.23000000000002,83.54000000000005,266.525,90.41999999999996,31.10000000000009,30.975,,V,V,V,V,,V,,V,V
2012-04-13,84.9,114.5,90.6,86.4,61.3,84.3,279.5,89.0,31.95,32.4,85.44500000000008,98.43000000000002,90.1350000000002,82.79500000000003,60.10500000000002,83.31500000000005,265.775,90.89999999999998,31.027500000000078,30.8625,,V,V,V,V,V,V,,V,V
2012-04-16,84.9,114.5,90.3,84.5,60.3,83.1,282.0,89.1,31.55,32.05,85.47000000000007,97.05000000000004,90.1050000000002,82.37500000000003,59.87500000000002,83.03500000000005,265.0,91.19499999999998,30.922500000000078,30.7375,,V,V,V,V,V,V,,V,V
2012-04-17,83.8,110.0,90.0,83.4,59.8,82.6,274.0,86.4,31.1,31.65,85.50000000000007,95.59500000000004,90.16000000000021,82.05000000000003,59.69000000000002,82.83000000000007,264.35,91.5,30.825000000000085,30.607500000000005,,V,,V,V,,V,,V,V
2012-04-18,85.0,108.0,89.5,84.4,60.3,83.7,277.5,87.0,31.0,31.4,85.48000000000008,94.23500000000004,90.17500000000021,81.73000000000002,59.52500000000002,82.68500000000007,263.75,91.70999999999998,30.712500000000087,30.48000000000001,,V,,V,V,V,V,,V,V
2012-04-19,85.8,105.5,88.3,85.0,60.7,84.7,276.5,90.0,31.2,31.0,85.48500000000007,93.12000000000003,90.25000000000021,81.43000000000002,59.38000000000003,82.49500000000008,263.5,91.86,30.620000000000086,30.40250000000001,V,V,,V,V,V,V,,V,V
2012-04-20,84.3,103.0,87.6,84.2,59.8,83.9,260.0,90.3,30.95,30.75,85.28500000000007,92.00500000000002,90.35000000000021,81.06000000000002,59.20500000000003,82.16000000000007,262.775,91.76999999999998,30.497500000000077,30.30500000000001,,V,,V,V,V,,,V,V
2012-04-23,84.3,99.9,88.3,84.0,60.4,84.5,260.5,89.5,30.75,30.8,85.19500000000008,91.01500000000004,90.5100000000002,80.78,59.07500000000003,81.88000000000007,262.875,91.75999999999998,30.400000000000077,30.22250000000001,,V,,V,V,V,,,V,V
2012-04-24,84.6,103.5,89.7,81.9,60.5,83.6,258.0,91.0,30.7,30.55,85.09000000000006,90.38000000000002,90.6650000000002,80.54,58.95000000000003,81.61500000000007,262.975,91.83499999999998,30.322500000000087,30.14250000000001,,V,,V,V,V,,,V,V
2012-04-25,84.2,106.0,90.5,83.4,60.1,84.0,263.0,92.0,31.15,31.15,84.81500000000008,89.55500000000004,90.7450000000002,80.39500000000002,58.750000000000036,81.35000000000007,262.725,91.68499999999996,30.212500000000077,30.05500000000001,,V,,V,V,V,V,V,V,V
2012-04-26,84.0,104.0,90.6,83.9,60.1,84.2,257.0,89.0,30.8,30.75,84.63500000000008,88.52000000000002,90.7900000000002,80.17,58.52500000000003,81.08000000000007,262.4,91.24999999999996,30.087500000000077,29.920000000000016,,V,,V,V,V,,,V,V
2012-04-27,86.0,99.3,91.3,84.4,60.7,84.7,240.5,85.1,30.95,30.75,84.43500000000007,87.52500000000002,90.82000000000023,79.905,58.265000000000036,80.81500000000007,262.275,90.93499999999996,29.982500000000087,29.805000000000014,V,V,V,V,V,V,,,V,V
2012-04-30,86.8,92.4,91.4,83.0,60.2,84.7,253.0,86.8,30.9,30.45,84.21500000000006,86.83000000000004,90.80000000000022,79.645,58.00500000000004,80.56500000000007,263.2,90.80499999999998,29.885000000000087,29.700000000000014,V,V,V,V,V,V,,,V,V
2012-05-02,88.4,89.6,90.8,83.0,60.7,84.9,267.0,92.8,31.7,31.3,83.99000000000007,86.68500000000004,90.77500000000023,79.54499999999999,57.78500000000004,80.34000000000006,264.175,90.73999999999998,29.840000000000078,29.647500000000008,V,V,V,V,V,V,V,V,V,V
2012-05-03,88.9,90.0,91.1,83.5,60.2,83.8,265.5,96.0,31.8,30.7,83.65500000000007,86.65000000000003,90.73500000000023,79.30999999999997,57.40500000000003,79.98500000000007,264.175,90.28,29.712500000000077,29.525000000000013,V,V,V,V,V,V,V,V,V,V
2012-05-04,87.6,90.0,91.5,83.3,60.8,84.7,271.0,95.5,31.65,30.95,83.46500000000006,86.52500000000003,90.69000000000023,79.03999999999998,57.01500000000003,79.74500000000006,264.1,89.63999999999999,29.585000000000086,29.47250000000001,V,V,V,V,V,V,V,V,V,V
2012-05-07,85.6,88.5,90.5,80.4,59.5,82.1,273.5,93.6,30.8,30.4,83.08000000000007,86.29000000000003,90.61500000000022,78.72999999999998,56.550000000000026,79.36000000000007,263.425,88.98999999999998,29.437500000000085,29.35500000000001,V,V,,V,V,V,V,V,V,V
2012-05-08,84.4,88.5,91.1,80.0,60.4,82.6,265.0,94.5,31.1,30.2,82.62500000000007,85.96500000000003,90.57500000000023,78.55999999999997,56.15500000000003,79.08000000000007,262.0,88.14999999999998,29.297500000000092,29.22250000000001,V,V,V,V,V,V,V,V,V,V
2012-05-09,84.6,87.3,90.2,79.4,59.2,81.2,265.0,93.5,30.4,29.9,82.31500000000007,85.65000000000003,90.52000000000022,78.37999999999998,55.74500000000002,78.72500000000007,261.45,87.37499999999999,29.16250000000009,29.12500000000001,V,V,,V,V,V,V,V,V,V
2012-05-10,85.3,87.7,89.4,79.5,59.2,80.0,264.0,93.0,30.2,30.2,81.97500000000007,85.42500000000005,90.54500000000027,78.25499999999998,55.41500000000002,78.44500000000006,261.075,86.72,29.06750000000009,29.04250000000001,V,V,,V,V,V,V,V,V,V
2012-05-11,85.5,86.4,90.0,78.3,57.9,79.0,263.0,93.9,29.9,29.9,81.70000000000006,85.23500000000004,90.61500000000022,78.10499999999998,55.12000000000002,78.21000000000006,260.9,86.29499999999999,29.000000000000085,28.97250000000001,V,V,,V,V,V,V,V,V,V
2012-05-14,85.4,86.9,90.0,78.0,56.7,78.7,264.0,94.9,29.85,29.9,81.32000000000008,85.00000000000003,90.62500000000027,77.90499999999999,54.795000000000016,77.95000000000006,260.45,85.725,28.93500000000009,28.90750000000001,V,V,,V,V,V,V,V,V,V
2012-05-15,85.5,85.4,91.4,78.0,56.6,79.0,269.0,95.2,29.6,29.45,81.07000000000008,84.84500000000003,90.67500000000022,77.77999999999999,54.62000000000002,77.79000000000005,260.15,85.25499999999998,28.902500000000092,28.87250000000001,V,V,V,V,V,V,V,V,V,V
2012-05-16,83.4,82.8,90.3,77.0,56.5,79.7,262.0,90.6,28.85,29.1,80.76500000000007,84.70000000000002,90.63000000000022,77.64499999999998,54.45500000000002,77.57000000000005,259.45,84.76999999999998,28.860000000000092,28.84250000000001,V,,,,V,V,V,V,,V
2012-05-17,85.1,85.7,91.0,78.4,57.4,79.9,272.5,90.0,29.15,29.85,80.59500000000007,84.66000000000003,90.63500000000023,77.54499999999999,54.32500000000002,77.29500000000004,259.25,84.71499999999997,28.860000000000092,28.82250000000001,V,V,V,V,V,V,V,V,V,V
2012-05-18,81.8,83.2,90.3,77.6,57.2,78.0,262.0,88.2,28.75,29.05,80.30000000000008,84.48000000000002,90.60000000000024,77.30999999999997,54.22000000000001,76.98000000000005,258.675,84.61499999999998,28.85000000000009,28.77000000000001,V,,,V,V,V,V,V,,V
2012-05-21,82.5,83.2,90.8,78.6,57.2,78.3,262.0,90.1,29.0,29.1,80.11500000000008,84.54500000000002,90.59000000000023,77.36999999999998,54.24000000000001,77.01500000000004,258.825,84.67499999999998,28.88250000000009,28.76250000000001,V,,V,V,V,V,V,V,V,V
2012-05-22,82.2,87.2,91.4,79.2,57.9,79.2,262.5,91.0,29.2,29.2,80.03000000000007,84.71000000000002,90.58500000000024,77.32999999999998,54.19500000000001,77.03000000000004,259.55,84.66999999999999,28.922500000000092,28.80250000000001,V,V,V,V,V,V,V,V,V,V
2012-05-23,79.1,87.0,91.3,79.0,56.5,78.3,253.0,88.0,28.5,28.8,79.94500000000008,84.665,90.56000000000027,77.33999999999997,54.125,77.03000000000004,260.15,84.55999999999997,28.927500000000087,28.82750000000001,,V,V,V,V,V,,V,,
2012-05-24,80.6,85.3,91.4,78.9,55.6,78.6,256.5,83.3,28.65,28.45,80.07000000000008,84.665,90.57000000000023,77.39499999999998,54.165,77.12500000000004,261.3,84.55999999999997,28.990000000000087,28.88750000000001,V,V,V,V,V,V,,,,
2012-05-25,80.0,84.1,91.2,78.6,54.9,78.9,254.5,82.7,28.7,28.45,80.07000000000008,84.70500000000001,90.58500000000024,77.43999999999997,54.19,77.17500000000005,262.025,84.83,29.027500000000078,28.94250000000001,,,V,V,V,V,,,,
2012-05-28,81.6,85.4,90.9,79.2,55.5,79.7,259.0,82.5,29.0,28.65,80.07500000000006,84.83000000000001,90.59000000000023,77.37499999999997,54.19499999999999,77.08500000000005,263.0,85.005,29.042500000000075,28.985000000000007,V,V,V,V,V,V,,,,
2012-05-29,82.3,89.5,90.9,81.0,55.8,80.2,272.5,85.5,30.0,29.4,79.97500000000007,84.885,90.60500000000023,77.19499999999995,54.05999999999999,76.86500000000005,264.075,85.17999999999998,29.035000000000075,29.007500000000004,V,V,V,V,V,V,V,V,V,V
2012-05-30,81.7,88.9,90.0,78.3,53.1,77.8,267.0,83.6,29.15,28.85,79.79500000000007,84.71000000000002,90.66000000000022,76.94499999999995,53.915,76.63000000000002,264.175,85.22999999999998,28.970000000000084,28.987500000000004,V,V,,V,,V,V,,V,
2012-05-31,85.1,87.5,90.2,78.1,52.4,79.0,264.0,83.2,29.25,29.65,79.67500000000007,84.59,90.81000000000023,76.86999999999998,53.90500000000001,76.55000000000005,264.425,85.52000000000002,28.950000000000085,29.01250000000001,V,V,,V,,V,,,V,V
2012-06-01,79.9,85.3,90.0,77.1,51.5,77.0,257.5,82.5,28.7,28.6,79.41500000000008,84.61,90.94000000000023,76.83999999999997,53.91,76.43500000000003,264.825,85.81,28.920000000000087,28.982500000000005,V,V,,V,,V,,,,
2012-06-04,76.5,82.0,89.7,77.0,51.6,76.5,245.0,76.8,28.0,27.75,79.48500000000007,84.81500000000003,91.14000000000023,76.97499999999998,54.00500000000001,76.50500000000005,265.6,86.23,28.947500000000087,29.0425,,,,V,,,,,,
2012-06-05,78.2,82.2,90.0,76.4,52.2,75.5,254.0,79.0,28.4,28.25,79.82500000000006,85.165,91.35000000000024,77.13499999999998,54.09500000000001,76.62500000000004,266.8,86.87500000000001,29.045000000000087,29.172500000000007,,,,,,,,,,
2012-06-06,77.8,82.8,90.7,76.9,52.6,75.6,257.5,80.4,28.5,28.25,80.12500000000007,85.58000000000001,91.58500000000024,77.33999999999997,54.26000000000001,76.80500000000005,267.775,87.41000000000003,29.095000000000084,29.297500000000007,,,,,,,,,,
2012-06-07,79.8,83.9,90.8,76.5,53.3,75.3,260.5,84.5,28.85,28.8,80.29500000000007,86.04,91.80000000000022,77.54999999999997,54.420000000000016,76.83500000000005,268.625,87.9,29.147500000000086,29.435,,,,,,,,,,
2012-06-08,77.9,81.7,90.2,74.3,51.4,73.8,254.0,82.5,28.6,28.6,80.35500000000008,86.415,92.01500000000023,77.74499999999998,54.53000000000002,76.83500000000005,269.3,88.32500000000002,29.177500000000087,29.53250000000001,,,,,,,,,,
2012-06-11,80.4,83.8,91.0,75.5,53.2,75.5,258.0,85.5,29.2,29.2,80.50500000000008,86.9,92.26500000000023,78.04999999999998,54.78000000000002,76.93500000000004,270.25,88.905,29.217500000000076,29.6425,,,,,,,,,,
2012-06-12,79.4,82.5,90.5,75.3,53.3,74.6,255.0,85.5,28.75,28.85,80.48500000000007,87.30500000000002,92.48500000000023,78.13499999999998,54.92500000000001,76.91000000000005,271.1,89.33000000000001,29.215000000000078,29.7175,,,,,,,,,,
2012-06-13,80.0,82.0,90.4,75.0,53.9,74.2,258.0,89.5,28.85,28.7,80.47000000000007,87.68500000000002,92.74000000000022,78.26499999999999,54.99000000000001,76.91000000000005,271.6,89.785,29.227500000000077,29.8,,,,,,,,,,
2012-06-14,79.2,82.1,90.3,73.7,55.3,73.6,261.0,88.0,28.95,28.8,80.37500000000007,88.08000000000001,92.99000000000022,78.36499999999998,54.94500000000001,76.95000000000005,271.925,90.085,29.242500000000078,29.9075,,,,,V,,,,,
2012-06-15,78.1,84.5,90.1,78.8,57.6,78.7,265.0,89.4,29.4,28.9,80.20000000000006,88.33000000000001,93.15500000000023,78.43999999999998,54.75500000000001,76.96000000000005,271.675,90.34,29.225000000000072,29.98,,,,V,V,V,,,V,
2012-06-18,80.8,86.5,90.7,77.8,56.3,78.6,276.5,90.0,29.8,29.9,80.08500000000006,88.45500000000001,93.34000000000023,78.24999999999999,54.45000000000001,76.71500000000005,270.825,90.555,29.187500000000075,30.057500000000005,V,,,,V,V,V,,V,
2012-06-19,80.5,86.3,90.9,79.4,56.5,79.2,274.5,88.8,29.3,29.7,79.82000000000006,88.50500000000002,93.49500000000023,78.22,54.30500000000002,76.55000000000005,269.175,90.7,29.142500000000076,30.090000000000003,V,,,V,V,V,V,,V,
2012-06-20,81.6,87.0,91.5,80.1,57.3,80.2,276.0,88.0,29.75,30.0,79.53500000000005,88.61500000000002,93.42500000000021,78.24999999999999,54.27500000000002,76.47000000000004,267.975,90.91,29.137500000000077,30.1475,V,,,V,V,V,V,,V,
2012-06-21,80.6,86.1,91.7,79.8,56.1,79.6,271.0,88.7,29.4,29.55,79.19500000000006,88.61500000000002,93.32000000000023,78.16999999999999,54.08000000000003,76.26500000000003,266.475,91.125,29.085000000000086,30.172500000000007,V,,,V,V,V,V,,V,
2012-06-22,80.1,86.6,91.3,77.3,55.0,77.1,274.0,86.2,29.0,29.3,79.04000000000006,88.72500000000002,93.21500000000023,78.16,54.02000000000004,76.14500000000005,265.325,91.3,29.062500000000085,30.237500000000004,V,,,,V,V,V,,,
2012-06-25,79.6,86.5,91.2,75.6,52.8,75.3,280.5,86.0,28.85,29.1,78.87000000000008,88.87500000000004,93.13000000000021,78.315,54.040000000000035,76.18000000000005,264.125,91.895,29.07000000000009,30.32250000000001,V,,,,,,V,,,
2012-06-26,78.7,86.0,92.0,76.0,52.9,75.5,274.5,86.5,28.7,29.0,78.60500000000008,88.88000000000002,93.03500000000021,78.475,54.10000000000005,76.20500000000004,262.275,92.495,29.067500000000077,30.38500000000001,V,,,,,,V,,,
2012-06-27,79.3,86.5,93.0,76.8,52.9,76.2,272.0,89.4,28.75,29.35,78.41000000000007,88.86000000000001,92.87500000000021,78.615,54.200000000000045,76.21500000000005,260.725,93.04,29.075000000000077,30.45750000000001,V,,V,,,,V,,,
2012-06-28,79.9,87.9,92.8,77.5,52.5,76.7,272.0,89.0,28.65,29.05,78.17500000000007,88.63000000000002,92.6800000000002,78.725,54.290000000000035,76.24500000000003,259.175,93.44,29.065000000000076,30.51500000000001,V,,V,,,V,V,,,
2012-06-29,81.3,89.4,94.0,79.8,53.4,78.4,273.0,90.9,29.25,29.8,77.99500000000006,88.26000000000002,92.45500000000021,78.75,54.35000000000005,76.17000000000004,257.4,93.75,29.072500000000076,30.59250000000001,V,V,V,V,,V,V,,V,
2012-07-02,83.3,89.0,93.9,80.2,53.4,78.9,269.0,89.7,29.95,30.35,77.89500000000007,87.965,92.16000000000021,78.805,54.43500000000004,76.12000000000003,255.75,94.135,29.075000000000077,30.662500000000016,V,V,V,V,,V,V,,V,
2012-07-03,84.2,90.5,94.7,80.5,55.5,79.1,273.5,89.7,29.4,30.75,77.68000000000006,87.655,91.8850000000002,78.86500000000002,54.57500000000003,76.09500000000004,254.65,94.57999999999998,29.032500000000077,30.70250000000001,V,V,V,V,V,V,V,,V,V
2012-07-04,81.2,92.0,95.0,81.1,55.8,76.2,274.5,90.2,29.55,31.0,77.52000000000007,87.36,91.6500000000002,78.99000000000002,54.72500000000004,76.11000000000004,253.725,95.17,29.047500000000078,30.740000000000013,V,V,V,V,V,V,V,,V,V
2012-07-05,81.0,91.4,95.1,80.4,55.5,75.3,274.0,93.0,29.45,30.75,77.46000000000006,87.0,91.34500000000021,79.08500000000002,54.820000000000036,76.30000000000005,253.625,95.65999999999998,29.052500000000077,30.770000000000014,V,V,V,V,V,,V,,V,
2012-07-06,80.9,91.4,95.2,80.4,56.4,75.8,273.0,94.1,29.4,30.8,77.40000000000006,86.50999999999998,91.06500000000021,79.18500000000002,54.89500000000004,76.53000000000007,253.875,95.95999999999998,29.045000000000076,30.795000000000016,V,V,V,V,V,,V,,V,V
2012-07-09,80.0,91.9,95.4,77.2,56.1,75.0,275.0,94.0,29.15,30.7,77.40000000000006,86.30499999999998,90.78000000000021,79.415,55.000000000000036,76.79000000000005,253.975,96.105,29.052500000000077,30.840000000000018,V,V,V,,V,,V,,V,
2012-07-10,79.1,90.1,95.6,77.9,54.6,74.6,265.0,94.6,29.0,30.5,77.47000000000007,86.07499999999996,90.4600000000002,79.80000000000003,55.14500000000004,77.07000000000005,254.275,96.295,29.095000000000077,30.89750000000002,V,V,V,,,,V,,,
2012-07-11,78.1,89.9,95.4,77.0,53.0,75.0,264.5,95.5,29.15,30.85,77.54000000000006,85.93499999999996,90.11000000000021,80.15,55.390000000000036,77.39500000000005,255.125,96.515,29.095000000000077,30.972500000000014,V,V,V,,,,V,,V,
2012-07-12,75.7,87.1,93.6,75.2,51.5,73.8,256.0,93.1,28.6,30.25,77.75000000000007,85.98999999999998,89.83000000000021,80.525,55.785000000000046,77.67000000000004,256.0,96.765,29.117500000000078,30.970000000000013,,V,V,,,,,,,
2012-07-13,75.8,87.0,93.8,75.0,51.5,73.8,248.0,93.7,28.65,30.45,78.06500000000007,85.85499999999998,89.64500000000021,80.965,56.265000000000036,78.05000000000005,257.4,97.36,29.16500000000007,30.98750000000002,,V,V,,,,,,,
2012-07-16,75.5,87.5,93.8,77.2,53.4,75.3,243.5,92.9,28.9,30.55,78.41000000000007,85.74999999999999,89.45500000000021,81.41000000000003,56.715000000000046,78.44500000000006,259.675,97.85,29.205000000000076,30.995000000000008,,V,V,,,,,,,
2012-07-17,74.8,88.5,89.5,80.0,55.9,77.6,250.5,93.0,29.2,30.85,78.79500000000007,85.62499999999999,89.2750000000002,81.76500000000001,57.085000000000036,78.82000000000006,262.05,98.38,29.240000000000077,31.00750000000001,,V,V,,,,,,,
2012-07-18,74.8,87.0,89.4,78.5,53.4,76.1,246.0,92.3,28.7,30.5,79.20500000000007,85.42499999999998,89.33000000000021,81.995,57.31000000000004,79.06500000000007,263.75,98.955,29.260000000000076,30.99250000000001,,V,V,,,,,,,
2012-07-19,77.5,88.3,89.6,79.6,54.9,77.2,248.0,92.2,28.95,30.85,79.61000000000007,85.27999999999999,89.38000000000021,82.245,57.61500000000003,79.35500000000008,266.05,99.48999999999998,29.322500000000076,30.990000000000013,,V,V,,,,,,,
2012-07-20,76.7,89.6,89.6,80.4,55.4,77.8,250.0,98.1,29.15,31.0,79.83500000000008,85.08999999999997,89.4000000000002,82.4,57.79500000000003,79.57000000000008,268.375,99.955,29.35250000000007,30.96500000000001,,V,V,,,,,,,V
2012-07-23,74.3,86.6,89.3,78.8,54.0,75.8,243.5,98.0,28.8,30.35,80.12000000000009,84.85,89.40500000000023,82.50500000000002,57.91500000000002,79.73000000000008,270.775,100.25,29.357500000000076,30.920000000000016,,V,,,,,,,,
2012-07-24,74.8,85.6,88.8,78.8,54.9,75.7,243.5,97.4,28.85,30.45,80.58500000000008,84.815,89.45500000000023,82.77000000000002,58.16500000000002,80.04000000000008,273.6,100.525,29.402500000000078,30.932500000000008,,V,,,,,,,,
2012-07-25,74.6,81.9,89.1,79.0,54.7,76.8,241.0,97.4,28.55,30.5,80.96500000000009,84.84,89.5400000000002,83.01500000000001,58.34000000000002,80.33500000000006,276.55,100.855,29.447500000000076,30.94250000000001,,,,,,,,,,
2012-07-26,76.3,80.5,88.3,78.0,53.7,75.2,236.5,95.2,28.8,30.6,81.37000000000009,85.1,89.61500000000021,83.22500000000002,58.52500000000002,80.57500000000006,280.1,101.085,29.512500000000077,30.95000000000001,,,,,,,,,,
2012-07-27,79.3,83.5,88.1,80.9,55.1,77.4,240.0,98.6,29.3,31.2,81.6550000000001,85.41999999999999,89.70500000000023,83.43500000000002,58.725000000000016,80.84000000000006,284.175,101.35,29.555000000000078,30.932500000000008,,,,,,,,,,V
2012-07-30,79.0,82.8,88.4,81.4,56.2,78.4,247.0,98.6,29.1,31.15,81.84000000000009,85.61999999999998,89.8050000000002,83.47,58.84000000000003,80.94500000000006,288.125,101.545,29.57000000000009,30.88250000000001,,,,,,,,,,V
2012-07-31,81.0,84.6,90.0,83.0,58.5,79.4,255.0,101.5,29.7,31.5,82.01000000000009,85.69,89.8850000000002,83.44500000000002,58.89000000000003,80.92500000000005,291.525,101.69,29.567500000000077,30.81500000000001,,,V,,,,,,V,V
2012-08-01,80.0,84.8,88.9,83.0,57.7,80.0,272.5,100.0,29.65,31.6,82.0950000000001,85.66,89.89500000000021,83.345,58.81000000000004,80.84500000000007,294.775,101.84,29.530000000000076,30.73000000000001,,,,,,,,,V,V
2012-08-03,79.8,81.6,89.5,82.4,57.0,79.9,279.0,99.0,29.3,31.25,82.23000000000009,85.69500000000002,89.97500000000021,83.22,58.735000000000035,80.68500000000004,296.975,101.94,29.475000000000076,30.62250000000001,,,,,,,,,,V
2012-08-06,80.9,87.3,89.5,85.0,58.5,81.0,275.0,97.0,29.55,31.7,82.4050000000001,85.855,90.0250000000002,83.135,58.70000000000003,80.55500000000005,299.025,102.09,29.440000000000087,30.54750000000001,,V,,V,,V,,,V,V
2012-08-07,81.4,87.3,89.0,84.9,59.0,80.6,281.0,97.8,30.0,31.85,82.55500000000009,85.99000000000002,90.0550000000002,82.91499999999998,58.56000000000004,80.36500000000005,301.275,102.39,29.39750000000009,30.452500000000004,,V,,V,V,V,,,V,V
2012-08-08,80.5,87.3,88.6,84.9,59.5,81.1,282.0,99.0,29.0,32.0,82.6850000000001,86.12000000000002,90.1050000000002,82.715,58.40000000000003,80.20500000000007,303.475,102.75,29.33000000000009,30.3375,,V,,V,V,V,,,,V
2012-08-09,82.3,91.0,89.8,84.5,60.9,80.5,282.0,100.5,29.6,30.8,82.76000000000009,86.19500000000002,90.17500000000021,82.47999999999998,58.14000000000003,79.92500000000005,305.425,102.95,29.29000000000009,30.1975,,V,,V,V,V,,,V,V
2012-08-10,82.0,84.4,89.9,84.0,61.1,81.4,284.0,105.0,29.55,30.6,82.7000000000001,86.06500000000004,90.20500000000023,82.27,57.76500000000003,79.65000000000006,307.025,103.275,29.22250000000009,30.120000000000005,,,,V,V,V,,V,V,V
2012-08-13,82.7,84.9,90.0,83.9,60.5,81.7,293.5,103.5,29.45,30.6,82.79000000000009,86.29500000000002,90.23500000000021,82.145,57.41000000000004,79.36500000000005,308.925,103.6,29.17750000000009,30.08,,,,V,V,V,,,V,V
2012-08-14,83.2,85.0,90.2,84.3,60.8,82.8,291.0,103.5,29.6,30.8,82.8300000000001,86.49000000000002,90.26500000000021,82.085,57.15000000000003,79.09500000000007,311.1,104.025,29.145000000000085,30.045,V,,,V,V,V,,,V,V
