Date,2330,2317,2412,1301,1303,1326,2454,2308,2882,2881,MA12_2330,MA26_2330,DIF_2330,MACD_2330,buff_2330,signal_2330,MA12_2317,MA26_2317,DIF_2317,MACD_2317,buff_2317,signal_2317,MA12_2412,MA26_2412,DIF_2412,MACD_2412,buff_2412,signal_2412,MA12_1301,MA26_1301,DIF_1301,MACD_1301,buff_1301,signal_1301,MA12_1303,MA26_1303,DIF_1303,MACD_1303,buff_1303,signal_1303,MA12_1326,MA26_1326,DIF_1326,MACD_1326,buff_1326,signal_1326,MA12_2454,MA26_2454,DIF_2454,MACD_2454,buff_2454,signal_2454,MA12_2308,MA26_2308,DIF_2308,MACD_2308,buff_2308,signal_2308,MA12_2882,MA26_2882,DIF_2882,MACD_2882,buff_2882,signal_2882,MA12_2881,MA26_2881,DIF_2881,MACD_2881,buff_2881,signal_2881
2012-01-10,76.5,95.04024,98.5,82.9,63.2,82.1,270.0,75.3754,32.0919,32.2,75.72499999999998,75.09615384615385,0.628846153846,0.21972934472937777,1.0,,91.59352583333335,90.07751192307688,1.51601391026,0.9264477777776668,1.0,,99.8416666666667,100.4076923076923,-0.566025641026,-0.26310541310546665,0.0,,82.05833333333338,83.14230384615392,-1.08397051282,-0.40762029914533354,0.0,,60.633375,58.83847307692308,1.79490192308,0.9941766381778887,1.0,,81.03333333333336,80.90000000000002,0.133333333333,0.4401696581196666,0.0,,276.3333333333333,268.46153846153845,7.87179487179,3.270655270654667,1.0,,72.15166666666669,68.46521538461536,3.68645128205,2.7948819088311114,1.0,,32.48167499999999,31.387726923076933,1.09394807692,0.5748960826213,1.0,,32.0875,31.188461538461528,0.899038461538,0.29637307692304005,1.0,
2012-01-11,76.5,94.82017,99.0,82.1,63.0,81.7,274.5,75.3754,32.0422,32.2,75.84999999999998,75.13846153846154,0.711538461538,0.3210113960113778,1.0,,91.93269166666668,90.33981961538458,1.59287205128,1.0332348290594446,1.0,,99.78333333333336,100.36923076923077,-0.585897435897,-0.3244301994302111,0.0,,81.81666666666672,83.13845769230777,-1.32179102564,-0.6142437321936668,0.0,,60.900041666666674,59.10770384615385,1.79233782051,1.1617726495735554,1.0,,80.95000000000003,81.05769230769232,-0.107692307692,0.3235034188034443,0.0,,275.7916666666667,268.9423076923077,6.84935897436,4.377492877492445,1.0,,72.48400833333336,68.89470384615382,3.58930448718,3.0518079059822227,1.0,,32.39045833333332,31.422173076923084,0.96828525641,0.7005923789175221,1.0,,32.06666666666667,31.215384615384608,0.851282051282,0.43412150997148446,1.0,
2012-01-12,77.0,95.26032,99.0,83.3,63.0,82.5,272.0,76.4721,31.9428,32.0,75.97499999999998,75.16153846153847,0.813461538462,0.4344017094017112,1.0,,92.33603333333336,90.56405538461534,1.77197794872,1.1821738247862226,1.0,,99.65833333333336,100.27307692307691,-0.614743589744,-0.38183760683766665,0.0,,81.65833333333337,83.07307307692317,-1.41473974359,-0.7861805555555557,0.0,,61.11670833333334,59.26155000000001,1.85515833333,1.3306502136757774,1.0,,80.8916666666667,81.11538461538463,-0.223717948718,0.21011353276355543,0.0,,275.2083333333333,269.2692307692308,5.9391025641,5.307692307691333,1.0,,72.92435833333336,69.33953076923075,3.5848275641,3.270954487178889,1.0,,32.31168333333331,31.431746153846163,0.879937179487,0.8037150997152223,1.0,,32.075,31.219230769230762,0.855769230769,0.5609368945868178,1.0,
2012-01-13,77.5,93.72026,99.0,84.0,63.0,82.6,272.0,77.6685,32.3408,31.95,76.12499999999999,75.20769230769231,0.917307692308,0.546723646723689,1.0,,92.58354000000003,90.71636730769227,1.86717269231,1.333776666666778,1.0,,99.57500000000003,100.17692307692307,-0.601923076923,-0.4356837606837778,0.0,,81.75833333333338,83.03461153846162,-1.27627820513,-0.9153823361825558,0.0,,61.33337500000001,59.40770384615385,1.92567115385,1.492832122508111,1.0,,81.04166666666669,81.1692307692308,-0.127564102564,0.12877492877499988,0.0,,274.9166666666667,269.84615384615387,5.07051282051,5.964031339029999,0.0,sell,73.60565833333335,69.83420769230767,3.77145064103,3.458286609686667,1.0,,32.28266666666665,31.47767692307693,0.80498974359,0.8807207977210001,0.0,sell,32.07916666666667,31.24038461538461,0.838782051282,0.672795014244929,1.0,
2012-01-16,75.3,91.85024,98.9,84.1,63.0,82.3,260.0,77.4691,32.1417,31.4,76.08333333333331,75.25384615384615,0.829487179487,0.6299857549857779,1.0,,92.63854583333335,90.87713769230767,1.76140814103,1.467595170940778,1.0,,99.4416666666667,100.09615384615384,-0.654487179487,-0.4907407407407778,0.0,,82.03333333333337,82.99999615384624,-0.966662820513,-0.9898832621084446,1.0,buy,61.608375,59.634630769230775,1.97374423077,1.6361384615395553,1.0,,81.25833333333334,81.21923076923079,0.0391025641025,0.08262108262116656,0.0,,273.4583333333333,269.84615384615387,3.61217948718,6.23504273504111,0.0,,74.08755000000002,70.34805769230766,3.73949230769,3.5906545584044443,1.0,,32.24534999999998,31.51786538461539,0.727484615385,0.9279235754987778,0.0,,32.025,31.257692307692302,0.767307692308,0.7575876068375557,1.0,
2012-01-17,75.6,95.70032,97.0,84.2,63.1001,81.9999,263.0,78.0674,32.7388,31.55,76.06666666666665,75.27692307692308,0.789743589744,0.6876780626781112,1.0,,93.01439166666667,91.09290923076921,1.9214824359,1.5841791453,1.0,,99.1916666666667,99.92307692307692,-0.73141025641,-0.5480056980056667,0.0,,82.31666666666672,82.94615000000007,-0.629483333333,-1.0058371794873335,1.0,,61.858375,59.80001923076923,2.05835576923,1.7569367521377777,1.0,,81.43332500000001,81.23845769230772,0.194867307692,0.06873169515672212,1.0,buy,272.25,269.9230769230769,2.32692307692,6.027065527063332,0.0,,74.61099166666669,70.8580769230769,3.75291474359,3.663086680911111,1.0,,32.26194166666665,31.582930769230774,0.679010897436,0.9343022079774443,0.0,,31.983333333333334,31.2826923076923,0.700641025641,0.8009628205127778,0.0,sell
2012-01-18,76.7,96.47026,95.9,84.7,63.1001,81.9999,263.0,79.6626,31.9924,30.95,76.14166666666667,75.33461538461539,0.807051282051,0.7246438746438889,1.0,,93.45439916666668,91.3552165384615,2.09918262821,1.6856430199444443,1.0,,98.85000000000004,99.72692307692309,-0.876923076923,-0.6104700854699999,0.0,,82.64166666666672,82.93845769230776,-0.296791025641,-0.9695831196582224,1.0,,62.108375,59.96156153846153,2.14681346154,1.8547996438755554,1.0,,81.60831666666668,81.31153076923079,0.296785897436,0.074072578347611,1.0,,271.0416666666667,269.6923076923077,1.34935897436,5.4565527065511095,0.0,,75.26736666666669,71.46013076923074,3.80723589744,3.7002958689455556,1.0,,32.21633333333332,31.642250000000004,0.574083333333,0.8950727207978887,0.0,,31.891666666666666,31.307692307692303,0.583974358974,0.8009263532762223,0.0,
2012-01-19,76.7,96.47026,95.9,84.7,63.1001,81.9999,263.0,79.6626,31.9924,30.95,76.21666666666667,75.41923076923078,0.797435897436,0.7599715099715556,1.0,,93.89440666666667,91.60060115384613,2.29380551282,1.7996425712266668,1.0,,98.50833333333338,99.53076923076924,-1.02243589744,-0.6811253561257778,0.0,,82.96666666666674,82.91922692307699,0.0474397435897,-0.8778447293448112,1.0,,62.358375,60.13079615384615,2.22757884615,1.936208190883333,1.0,,81.78330833333334,81.34998846153847,0.433319871795,0.09558105413105544,1.0,,269.8333333333333,269.5192307692308,0.314102564103,4.639957264955887,0.0,,75.92374166666669,72.0276692307692,3.8960724359,3.7271374643877784,1.0,,32.17072499999998,31.70156923076923,0.469155769231,0.8212566951568887,0.0,,31.799999999999997,31.32884615384615,0.471153846154,0.7657407407406667,0.0,
2012-01-20,76.7,96.47026,95.9,84.7,63.1001,81.9999,263.0,79.6626,31.9924,30.95,76.29166666666667,75.58076923076923,0.710897435897,0.7784188034187779,0.0,sell,94.33441416666666,91.97714230769228,2.35727185897,1.9090207977222227,1.0,,98.16666666666673,99.37307692307694,-1.20641025641,-0.7622507122511111,0.0,,83.29166666666674,82.99999615384621,0.291670512821,-0.7389562678062557,1.0,,62.608375,60.38464615384615,2.22372884615,1.9998100427344443,1.0,,81.9583,81.40767692307692,0.550623076923,0.1321175213674999,1.0,,268.625,269.7692307692308,-1.14423076923,3.576566951565888,0.0,,76.58011666666668,72.63739230769228,3.94272435897,3.7522748575500007,1.0,,32.12511666666665,31.791507692307693,0.333608974359,0.725611538461222,0.0,,31.70833333333333,31.36923076923077,0.339102564103,0.7007834757834446,0.0,
2012-01-23,76.7,96.47026,95.9,84.7,63.1001,81.9999,263.0,79.6626,31.9924,30.95,76.36666666666669,75.7346153846154,0.632051282051,0.778774928774889,0.0,,94.77442166666667,92.30291499999998,2.47150666667,2.015186659545556,1.0,,97.82500000000006,99.19615384615386,-1.37115384615,-0.8517094017093333,0.0,,83.61666666666675,83.06922692307697,0.54743974359,-0.5576884615384778,1.0,,62.858375,60.67695769230769,2.18141730769,2.0427561965799996,1.0,,82.13329166666666,81.46536538461538,0.667926282051,0.19151673789172213,1.0,,267.4166666666667,270.0769230769231,-2.66025641026,2.4063390313381103,0.0,,77.23649166666668,73.23177307692305,4.00471858974,3.7876378917377784,1.0,,32.079508333333315,31.881446153846152,0.198062179487,0.6260686609686663,0.0,,31.61666666666666,31.425000000000004,0.191666666667,0.6221866096866668,0.0,
2012-01-24,76.7,96.47026,95.9,84.7,63.1001,81.9999,263.0,79.6626,31.9924,30.95,76.45833333333336,75.89615384615385,0.56217948718,0.7621794871795556,0.0,,95.12275666666666,92.72176038461537,2.40099628205,2.104978240742222,1.0,,97.49166666666673,99.01923076923079,-1.52756410256,-0.9563390313385555,0.0,,83.8500000000001,83.11922692307697,0.730773076923,-0.32962578347592236,1.0,,62.983383333333336,60.99234615384615,1.99103717949,2.064833903133333,0.0,sell,82.10828333333332,81.52305384615383,0.585229487179,0.26850804843294435,1.0,,266.125,270.8269230769231,-4.70192307692,1.1228632478625546,0.0,,77.72670000000001,73.8606692307692,3.86603076923,3.8183852564100005,1.0,,32.06706666666664,32.02879615384615,0.0382705128205,0.5227336894587219,0.0,,31.50416666666666,31.53461538461539,-0.0304487179487,0.5242165242165889,0.0,
2012-01-25,76.7,96.47026,95.9,84.7,63.1001,81.9999,263.0,79.6626,31.9924,30.95,76.55000000000003,76.04615384615384,0.503846153846,0.727777777777778,0.0,,95.43442583333335,93.13214730769229,2.30227852564,2.1639005270666667,1.0,,97.2333333333334,98.82307692307694,-1.58974358974,-1.0646723646714442,0.0,,84.06666666666675,83.23076538461541,0.835901282051,-0.07955455840470013,1.0,,63.07505833333334,61.33081153846154,1.74424679487,2.05251039886,0.0,,82.09994166666665,81.61535769230767,0.484583974359,0.3472082621081666,1.0,,265.7916666666667,271.28846153846155,-5.49679487179,-0.14779202279188977,0.0,,78.20029166666667,74.45888461538458,3.74140705128,3.835782977207778,0.0,sell,32.10438333333331,32.18762692307692,-0.0832435897436,0.4157136039886552,0.0,,31.416666666666657,31.64807692307693,-0.23141025641,0.4034188034189223,0.0,
2012-01-26,76.7,96.47026,95.9,84.7,63.1001,81.9999,263.0,79.6626,31.9924,30.95,76.56666666666669,76.07307692307693,0.49358974359,0.6806980056980002,0.0,,95.55359416666668,93.35215038461537,2.20144378205,2.20104175926,1.0,,97.01666666666675,98.60769230769233,-1.59102564103,-1.1745726495722222,0.0,,84.21666666666674,83.26153461538463,0.955132051282,0.1683799145299665,1.0,,63.06673333333333,61.56158846153846,1.50514487179,2.005785256408889,0.0,,82.09159999999999,81.61919999999996,0.4724,0.4138709401708332,1.0,,265.2083333333333,271.0769230769231,-5.86858974359,-1.3632478632474454,0.0,,78.55755833333335,74.90371153846151,3.65384679487,3.82271588319,0.0,,32.09609166666664,32.27182307692307,-0.175731410256,0.30674458689465517,0.0,,31.31249999999999,31.68653846153847,-0.374038461538,0.26866096866114453,0.0,
2012-01-27,76.7,96.47026,95.9,84.7,63.1001,81.9999,263.0,79.6626,31.9924,30.95,76.58333333333336,76.13846153846154,0.444871794872,0.6379629629630003,0.0,,95.69110166666668,93.59330269230767,2.09779897436,2.238418518518889,0.0,sell,96.75833333333343,98.41153846153848,-1.65320512821,-1.2855413105414444,0.0,,84.43333333333341,83.27307692307694,1.16025641026,0.4047042735047443,1.0,,63.075075,61.78082307692307,1.29425192308,1.9302861111100005,0.0,,82.11659166666664,81.62304230769226,0.493549358974,0.4643650284898888,1.0,,264.25,270.88461538461536,-6.63461538462,-2.5017806267807785,0.0,,78.91482500000001,75.33319999999998,3.581625,3.8051750712244448,0.0,,32.091941666666635,32.3100923076923,-0.218150641026,0.20167400284898854,0.0,,31.208333333333325,31.700000000000006,-0.491666666667,0.12877492877503338,0.0,
2012-01-30,78.7,103.18022,94.9,86.1,62.5,83.0,279.5,77.6685,32.4403,31.75,76.72500000000004,76.2653846153846,0.459615384615,0.6012820512820002,0.0,,96.35109333333334,94.05445846153846,2.29663487179,2.280102122506667,1.0,buy,96.41666666666676,98.19615384615388,-1.77948717949,-1.4019943019947776,0.0,,84.66666666666674,83.31153846153848,1.35512820513,0.6252166666672998,1.0,,63.033408333333334,61.92313076923077,1.1102775641,1.8249440883177779,0.0,,82.15825833333331,81.63458076923074,0.523677564103,0.5008995014244443,1.0,,264.875,270.8076923076923,-5.93269230769,-3.419515669515223,0.0,,79.014525,75.60929999999998,3.405225,3.7665428774922227,0.0,,32.13339999999997,32.28330384615384,-0.149903846154,0.10957236467232188,0.0,,31.18749999999999,31.673076923076927,-0.485576923077,-0.0030270655269665956,0.0,
2012-01-31,78.5,104.83032,96.2,86.2,62.5,85.0,282.5,76.2727,33.5846,33.0,76.80833333333337,76.39999999999999,0.408333333333,0.5569800569800002,0.0,,97.27693166666667,94.5960023076923,2.68092935897,2.344740648146667,1.0,,96.18333333333344,98.06153846153849,-1.87820512821,-1.5132478632488888,0.0,,84.85000000000008,83.35769230769232,1.49230769231,0.8240054131062998,1.0,,62.99174166666666,62.02697692307692,0.96476474359,1.693605341878889,0.0,,82.3582583333333,81.72304230769228,0.635216025641,0.5385028490027777,1.0,,265.75,270.86538461538464,-5.11538461538,-4.137820512819668,0.0,,78.89820833333334,75.79719999999998,3.10100833333,3.688073148146667,0.0,,32.237049999999975,32.30052692307692,-0.0634769230769,0.038732336182332995,0.0,,31.27499999999999,31.69423076923077,-0.419230769231,-0.11449430199418881,0.0,
2012-02-01,77.0,104.72028,96.5,84.3,62.2,84.6,288.0,76.2727,33.5348,33.7,76.95000000000003,76.4576923076923,0.492307692308,0.523076923076889,0.0,,98.34943500000001,95.14600461538461,3.20343038462,2.4458100783466667,1.0,,95.98333333333342,97.90769230769234,-1.92435897436,-1.6134615384622224,0.0,,84.86666666666675,83.32307692307694,1.54358974359,0.9902443019952218,1.0,,62.925075,62.096207692307686,0.828867307692,1.5381929487168893,0.0,,82.54992499999997,81.77688846153843,0.773036538462,0.576249145299111,1.0,,268.0833333333333,271.21153846153845,-3.12820512821,-4.52029914529889,1.0,buy,78.79850833333334,75.99276923076921,2.80573910256,3.5669249999977777,0.0,,32.35314166666664,32.325399999999995,0.0277416666666,-0.010313675213711447,1.0,buy,31.466666666666658,31.763461538461545,-0.296794871795,-0.19982193732185546,0.0,
2012-02-02,76.8,106.37022,96.1,85.6,63.0,84.1,286.5,80.7593,34.0324,34.2,77.05000000000003,76.49999999999999,0.55,0.5051994301994446,1.0,buy,99.23859333333336,95.74677538461538,3.49181794872,2.571870754985556,1.0,,95.90833333333342,97.75769230769234,-1.84935897436,-1.6849002849011112,0.0,,84.9833333333334,83.43076923076924,1.55256410256,1.1303435897439997,1.0,,62.91673333333333,62.19620769230768,0.720525641026,1.3711703703697782,0.0,,82.7249333333333,81.9038115384615,0.821121794872,0.6063045584045554,1.0,,270.0416666666667,271.63461538461536,-1.59294871795,-4.570156695156668,1.0,,79.02283333333334,76.4260923076923,2.59674102564,3.4173712962944442,0.0,,32.460941666666635,32.37706923076923,0.0838724358974,-0.038062179487222556,1.0,,31.68749999999999,31.851923076923086,-0.164423076923,-0.2557692307691888,1.0,buy
2012-02-03,76.2,107.36025,95.5,85.3,63.0,84.6,292.5,79.5629,33.7339,34.25,77.00833333333337,76.5153846153846,0.492948717949,0.4897435897436668,1.0,,100.14609250000001,96.36870153846154,3.77739096154,2.7169690099711117,1.0,,95.87500000000007,97.56538461538464,-1.69038461538,-1.7203703703711113,1.0,buy,85.0333333333334,83.60384615384616,1.42948717949,1.2283488603995554,1.0,,62.90839166666667,62.32313076923076,0.585260897436,1.1938196581193337,0.0,,82.94160833333329,82.09227307692305,0.84933525641,0.6264611111111109,1.0,,272.5,272.21153846153845,0.288461538462,-4.24252136752089,1.0,,79.014525,76.7290346153846,2.28549038462,3.22634594017,0.0,,32.60606666666664,32.421084615384615,0.184982051282,-0.039515527065555896,1.0,,31.96249999999999,31.936538461538472,0.0259615384615,-0.274180911680911,1.0,
2012-02-06,77.4,103.4003,95.7,87.2,63.1001,88.2,285.0,79.7623,34.1319,34.25,77.06666666666669,76.57692307692307,0.489743589744,0.48169515669522234,1.0,,100.72359583333333,96.83832192307692,3.88527391026,2.88188874643889,1.0,,95.8583333333334,97.40000000000002,-1.54166666667,-1.721937321938889,1.0,,85.24166666666673,83.85,1.39166666667,1.3017814814825552,1.0,,62.90839166666667,62.43851538461537,0.469876282051,1.0248017806261116,0.0,,83.45828333333328,82.4115038461538,1.04677948718,0.6777444444445554,1.0,,274.3333333333333,272.5,1.83333333333,-3.5163817663820014,1.0,,79.02283333333334,77.03581153846152,1.98702179487,3.0175671652411107,0.0,,32.78435833333331,32.48232307692307,0.30203525641,-0.010208333333389228,1.0,,32.23749999999999,32.02115384615386,0.216346153846,-0.2467592592592777,1.0,
2012-02-07,77.4,107.03029,95.3,86.0,63.7,87.3,285.0,79.3635,34.0324,34.45,77.12500000000001,76.63846153846153,0.486538461538,0.4797720797721112,1.0,,101.60359833333332,97.44755730769232,4.15604102564,3.087862357550001,1.0,,95.8083333333334,97.21923076923079,-1.4108974359,-1.702065527067778,1.0,,85.35000000000007,84.04999999999998,1.3,1.353348005699111,0.0,sell,62.95838333333334,62.576973076923075,0.38141025641,0.8733754985750005,0.0,,83.89995833333329,82.6961192307692,1.20383910256,0.7576616809113331,1.0,,276.1666666666667,272.78846153846155,3.37820512821,-2.5302706552708907,1.0,,78.99790833333334,77.32724999999999,1.67065833333,2.7874839743577775,0.0,,32.95435833333331,32.53973461538461,0.414623717949,0.045110256410232995,1.0,,32.52916666666666,32.11346153846155,0.415705128205,-0.17485754985761104,1.0,
2012-02-08,77.5,111.65031,95.8,86.9999,64.2,87.5,291.0,81.9558,34.9777,35.3,77.19166666666668,76.70384615384613,0.487820512821,0.4791310541311112,1.0,,102.8686025,98.23448576923079,4.63411673077,3.3581593518522235,1.0,,95.80000000000005,97.05769230769235,-1.25769230769,-1.66502849003,1.0,,85.54165833333339,84.28845769230767,1.25320064103,1.3864667378933333,0.0,,63.05004166666668,62.73466153846154,0.315380128205,0.7411794159544449,0.0,,84.35829999999994,82.98842692307689,1.36987307692,0.857380911680222,1.0,,278.5,273.3076923076923,5.19230769231,-1.3012820512820018,1.0,,79.18900833333335,77.7183923076923,1.47061602564,2.544902777776666,0.0,,33.20313333333331,32.63350384615384,0.569629487179,0.12792813390301078,1.0,,32.89166666666666,32.23846153846155,0.653205128205,-0.060719373219499925,1.0,
2012-02-09,78.0,113.85029,95.3,86.9999,64.1001,87.0,292.5,83.7504,35.6246,35.4,77.30000000000001,76.78846153846152,0.511538461538,0.4865384615384445,1.0,,104.31693833333333,99.10602884615386,5.21090948718,3.704060519943334,1.0,,95.75000000000004,96.87692307692312,-1.12692307692,-1.6065527065533334,1.0,,85.73331666666672,84.52691538461535,1.20640128205,1.39159394587,0.0,,63.13337500000001,62.8885076923077,0.244867307692,0.6245811253557783,0.0,,84.77497499999994,83.2615038461538,1.51347115385,0.9707055555553331,1.0,,280.9583333333333,273.88461538461536,7.07371794872,0.2218660968668871,1.0,,79.52965833333334,78.17855769230768,1.35110064103,2.297066737891111,0.0,,33.50581666666665,32.75215384615384,0.753662820513,0.2359074074073441,1.0,,33.262499999999996,32.367307692307705,0.895192307692,0.09337606837594452,1.0,
2012-02-10,76.9,112.20035,94.6,86.3,63.6,86.5,291.5,79.6626,35.7739,35.4,77.31666666666668,76.8307692307692,0.485897435897,0.4894586894586667,0.0,sell,105.62777916666666,99.91411269230773,5.71366647436,4.083730698006667,1.0,,95.6416666666667,96.66923076923081,-1.02756410256,-1.5230056980055557,1.0,,85.86665000000005,84.7384538461538,1.12819615385,1.3663792735055553,0.0,,63.175033333333346,63.023119230769225,0.151914102564,0.5180962962962226,0.0,,85.14998333333328,83.51534999999996,1.63463333333,1.0941450854694443,1.0,,283.3333333333333,274.4230769230769,8.91025641026,1.871082621083554,1.0,,79.52965833333334,78.48149999999998,1.04815833333,2.035170441594444,0.0,,33.82094166666665,32.87654615384615,0.94439551282,0.35749622507112183,1.0,,33.633333333333326,32.49615384615386,1.13717948718,0.27368233618227783,1.0,
2012-02-13,76.6,112.75022,93.6,87.1,64.4,86.4,311.5,78.6656,34.9777,35.3,77.30833333333334,76.86923076923075,0.439102564103,0.49287749287755556,0.0,,106.98444249999999,100.70103500000003,6.2834075,4.484006047010001,1.0,,95.45,96.4269230769231,-0.976923076923,-1.4228632478625558,1.0,,86.06665000000004,84.9384538461538,1.12819615385,1.3259224358988888,0.0,,63.28335833333335,63.13081153846154,0.152546794872,0.4278498575497782,0.0,,85.51665833333328,83.67304230769226,1.84361602564,1.2284117521359998,1.0,,287.375,275.6923076923077,11.6826923077,3.7375356125368873,1.0,,79.44657500000001,78.66940384615383,0.777171153846,1.7769663105406666,0.0,,34.06971666666666,32.98562307692307,1.08409358974,0.48500405982855516,1.0,,33.99583333333333,32.61153846153848,1.38429487179,0.4740740740735,1.0,
2012-02-14,77.3,111.10028,93.9,88.0,66.5,87.0,316.0,78.3665,34.7788,34.75,77.35833333333333,76.93461538461537,0.423717948718,0.4852564102564445,0.0,,108.2036108333333,101.40757538461541,6.79603544872,4.8831843874655565,1.0,,95.28333333333335,96.23076923076927,-0.947435897436,-1.3143162393154446,1.0,,86.34165000000003,85.16537692307688,1.17627307692,1.2851094729355554,0.0,,63.566683333333344,63.30388846153846,0.262794871795,0.36495292022788933,0.0,,85.93333333333328,83.8615038461538,2.07182948718,1.372722079771333,1.0,,291.7916666666667,277.5769230769231,14.2147435897,5.664529914526887,1.0,,79.33856666666667,78.8381346153846,0.500432051282,1.5208210826208888,0.0,,34.301916666666656,33.11001538461538,1.19190128205,0.6143551282044885,1.0,,34.31249999999999,32.717307692307706,1.59519230769,0.6842948717940556,1.0,
2012-02-15,78.5,113.85029,93.9,88.6,67.4,88.1,317.5,77.868,35.2266,35.1,77.34166666666665,77.01153846153845,0.330128205128,0.4608262108262223,0.0,,109.09278333333332,102.13103884615387,6.96174448718,5.268731780627778,1.0,,95.2,96.0538461538462,-0.853846153846,-1.2037037037027778,1.0,,86.54998333333337,85.38460769230764,1.16537564103,1.2420885327655555,0.0,,63.975016666666676,63.465426923076926,0.50958974359,0.34151559829055594,1.0,buy,86.35833333333328,84.09227307692302,2.26606025641,1.5332707977199997,1.0,,294.9583333333333,279.40384615384613,15.5544871795,7.569800569799109,1.0,,79.35519166666667,78.93400384615384,0.421187820513,1.2790929487178888,0.0,,34.53410833333333,33.23058076923076,1.3035275641,0.749872364671444,1.0,,34.59166666666666,32.82884615384617,1.76282051282,0.8984330484321669,1.0,
2012-02-16,78.5,112.20035,94.5,87.6,67.6,88.2,303.0,77.6685,34.5299,33.9,77.34166666666665,77.08846153846153,0.253205128205,0.43418803418800006,0.0,,109.70695249999999,102.79950730769234,6.90744519231,5.616515584046668,1.0,,95.05833333333334,95.88076923076927,-0.822435897436,-1.1072649572645556,1.0,,86.66665000000002,85.5961461538461,1.07050384615,1.2022014957277778,0.0,,64.40001666666667,63.64235,0.757666666667,0.36067179487177814,1.0,,86.62499999999994,84.34227307692302,2.28272692308,1.6925365384611106,1.0,,296.6666666666667,280.5,16.1666666667,9.334045584047775,1.0,,79.47150833333335,79.02219999999998,0.449308333333,1.0750727207971111,0.0,,34.61288333333332,33.32626153846154,1.28662179487,0.8722767806256663,1.0,,34.666666666666664,32.89423076923078,1.77243589744,1.0924857549853335,1.0,
2012-02-17,80.0,111.65031,94.6,89.5999,68.5,89.0,303.0,78.865,34.4304,34.1001,77.59166666666665,77.20384615384614,0.387820512821,0.4228632478632223,0.0,,110.28445499999998,103.42989153846158,6.85456346154,5.946436645300001,1.0,,94.89999999999999,95.7115384615385,-0.811538461539,-1.026139601138889,1.0,,87.10830833333335,85.83844999999995,1.26985833333,1.1886672364677777,1.0,buy,64.92501666666668,63.85388846153846,1.07112820513,0.42747756410277815,1.0,,86.99166666666662,84.59227307692302,2.39939358974,1.8428269943011106,1.0,,297.9166666666667,281.6923076923077,16.2243589744,10.933048433055554,1.0,,79.68753333333335,79.1142346153846,0.573298717949,0.917992378917,0.0,,34.68751666666666,33.42193846153845,1.26557820513,0.9793371082612219,1.0,,34.70000833333333,32.97500384615386,1.72500448718,1.260114458689111,1.0,
2012-02-20,80.0,109.67026,94.6,92.0,71.3,90.8,308.0,78.5659,34.331,34.2,77.85833333333333,77.29999999999998,0.558333333333,0.4308404558404445,1.0,buy,110.55945833333332,104.04335307692311,6.51610525641,6.208666004274446,1.0,,94.77499999999999,95.54230769230773,-0.767307692308,-0.9546296296286667,1.0,,87.6416416666667,86.14614230769226,1.49549935897,1.2103893874644445,1.0,,65.61668333333334,64.17311923076923,1.44356410256,0.5454946581194449,1.0,,87.54999999999995,84.90765769230765,2.64234230769,2.00266068376,1.0,,299.7083333333333,283.0769230769231,16.6314102564,12.40562678063222,1.0,,79.50475000000002,79.14874999999998,0.356,0.7719192307692223,0.0,,34.712399999999995,33.49848461538461,1.21391538462,1.0681472934468885,1.0,,34.70000833333333,33.06154230769232,1.63846602564,1.3959767806263335,1.0,
2012-02-21,80.0,106.48026000000002,94.6,91.3,70.9,91.1,306.0,78.4662,34.1319,33.95,78.175,77.48076923076923,0.694230769231,0.4537749287748889,1.0,,110.48612583333333,104.60604615384617,5.88007967949,6.347106331910002,0.0,sell,94.69999999999999,95.3769230769231,-0.676923076923,-0.890099715099,1.0,,88.1416416666667,86.42306538461534,1.71857628205,1.262097792022222,1.0,,66.27501666666667,64.47696538461538,1.79805128205,0.710235897435556,1.0,,88.09166666666663,85.24611923076918,2.8455474359,2.166624501424444,1.0,,300.8333333333333,284.84615384615387,15.9871794872,13.605056980064441,1.0,,79.41335833333336,79.18709999999997,0.226258333333,0.6336572649573333,0.0,,34.745566666666654,33.575030769230764,1.17053589744,1.1349146723647774,1.0,,34.67500833333333,33.159619230769245,1.51538910256,1.4917749999991112,1.0,
2012-02-22,79.7,107.36025,92.8,91.0,72.0,91.8,313.0,79.2638,34.2314,34.0,78.36666666666666,77.63846153846154,0.728205128205,0.4778490028490001,1.0,,110.81612166666666,105.05450500000003,5.76161666667,6.4082960185200015,0.0,,94.45833333333331,95.21538461538465,-0.757051282051,-0.8490028490024444,1.0,,88.45830833333336,86.6846038461538,1.77370448718,1.3251314814811108,1.0,,67.016675,64.81926923076922,2.19740576923,0.9271846153842228,1.0,,88.39166666666661,85.62304615384612,2.76862051282,2.3060855413099994,1.0,,303.1666666666667,286.7692307692308,16.3974358974,14.641025641028888,1.0,,79.3718166666667,79.23311538461537,0.138701282051,0.49894622507077774,0.0,,34.75385833333332,33.632438461538456,1.12141987179,1.1757765669511107,0.0,sell,34.654174999999995,33.253850000000014,1.400325,1.5479008547000002,0.0,sell
